ID,Compression(%)_mean,Compression(%)_std,Compression(%)_skew,Compression(%)_kurt,Compression(%)_last,Compression(%)_diff,Deflection at standard load(%)_mean,Deflection at standard load(%)_std,Deflection at standard load(%)_skew,Deflection at standard load(%)_kurt,Deflection at standard load(%)_last,Deflection at standard load(%)_diff,Force applied (N)_mean,Force applied (N)_std,Force applied (N)_skew,Force applied (N)_kurt,Force applied (N)_last,Force applied (N)_diff,label
"PETG_0,3_III_1",0.9299829141367648,0.505524673382854,-0.2772505865472397,-1.1338157776512756,1.68554,1.68554,0.9299829141367648,0.505524673382854,-0.2772505865472397,-1.1338157776512756,1.68554,1.68554,816.861944117647,639.9425251380944,1.035775498139363,-0.0661458810364306,2492.88,2357.3920000000003,47.9423
"PETG_0,3_III_1",0.9410633356710145,0.5101051805187963,-0.28227146291822497,-1.1310549775156757,1.70105,1.70105,0.9410633356710145,0.5101051805187963,-0.28227146291822497,-1.1310549775156757,1.70105,1.70105,841.9303797101448,668.1230072498139,1.0367401704662929,-0.07524415865632239,2585.19,2449.702,47.9423
"PETG_0,3_III_1",0.9520523737328572,0.5146156973059182,-0.28730284903127096,-1.1282318387953567,1.71779,1.71779,0.9520523737328572,0.5146156973059182,-0.28730284903127096,-1.1282318387953567,1.71779,1.71779,867.6624171428572,696.9697567086381,1.0368747908139644,-0.0854377970592104,2690.38,2554.8920000000003,47.9423
"PETG_0,3_III_1",0.9629542135394367,0.5190622463045026,-0.2923108813305036,-1.1253255471643586,1.73337,1.73337,0.9629542135394367,0.5190622463045026,-0.2923108813305036,-1.1253255471643586,1.73337,1.73337,894.0479605633803,726.449840555299,1.0361616023139095,-0.09701007740475909,2785.82,2650.3320000000003,47.9423
"PETG_0,3_III_1",0.9737762244625,0.5234552961751148,-0.2972373257857213,-1.1223065600062274,1.74829,1.74829,0.9737762244625,0.5234552961751148,-0.2972373257857213,-1.1223065600062274,1.74829,1.74829,921.106711111111,756.6094378789234,1.034969610322841,-0.10868535830815951,2883.01,2747.5220000000004,47.9423
"PETG_0,3_III_1",0.9845224679630136,0.527800369195756,-0.30205629713569476,-1.1191662569846346,1.7665,1.7665,0.9845224679630136,0.527800369195756,-0.30205629713569476,-1.1191662569846346,1.7665,1.7665,948.8210575342465,787.3980185109868,1.0331728635387,-0.12112941869092664,2993.76,2858.2720000000004,47.9423
"PETG_0,3_III_1",0.9952133940716217,0.5321267532258542,-0.30659902849082177,-1.1158187557785357,1.78365,1.78365,0.9952133940716217,0.5321267532258542,-0.30659902849082177,-1.1158187557785357,1.78365,1.78365,977.1727729729731,818.7650912712141,1.0306749406721274,-0.13486306810184834,3093.63,2958.1420000000003,47.9423
"PETG_0,3_III_1",1.0058595088173334,0.5364485862335614,-0.31079861220294036,-1.1122506695833738,1.80103,1.80103,1.0058595088173334,0.5364485862335614,-0.31079861220294036,-1.1122506695833738,1.80103,1.80103,1006.1686559999999,850.7273306903617,1.0276894244638395,-0.14914708397830623,3193.51,3058.0220000000004,47.9423
"PETG_0,3_III_1",1.0164672389644738,0.5407738489461695,-0.3146283660197938,-1.1084742895415083,1.8209,1.8209,1.0164672389644738,0.5407738489461695,-0.3146283660197938,-1.1084742895415083,1.8209,1.8209,1035.7818447368422,883.2166382747237,1.024076469940064,-0.16459961642888565,3307.88,3172.3920000000003,47.9423
"PETG_0,3_III_1",1.0270391969000001,0.545104770302912,-0.3180984038944372,-1.1045246573664493,1.83912,1.83912,1.0270391969000001,0.545104770302912,-0.3180984038944372,-1.1045246573664493,1.83912,1.83912,1066.0029116883118,916.2106748116729,1.0198892103030002,-0.18109527342046317,3411.01,3275.5220000000004,47.9423
"PETG_0,3_III_1",1.0375886687346152,0.5494594178057882,-0.32112037433399127,-1.1003740558615849,1.85754,1.85754,1.0375886687346152,0.5494594178057882,-0.32112037433399127,-1.1003740558615849,1.85754,1.85754,1096.848553846154,949.7548664178112,1.0154219065801875,-0.19756922723201864,3515.57,3380.0820000000003,47.9423
