Time(s),Test time,Traversenweg absolut,Deflection at standard load(%),Compression(%),Nominal Compression(mm),Force applied(N),static:Sample name,static:0.2% Yield Strength (Compressive),static:Maximum compressive strength,static:Total strain stress at maximum compressive strength,static:Compressive stress at maximum strain,static:Compressive Modulus via Hysteresis,static:Compressive Modulus,static:Material Thickness (mm),static:Material
111.484,91.0967,812.071,9.29025,9.29025,2.01596,55581.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.494,91.1067,812.072,9.29252,9.29252,2.01646,55578.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.504,91.1167,812.072,9.29481,9.29481,2.01697,55575.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.514,91.1267,812.073,9.29712,9.29712,2.01748,55572.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.524,91.1367,812.073,9.29942,9.29942,2.01798,55570.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.534,91.1467,812.074,9.30173,9.30173,2.0185,55567.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.544,91.1567,812.074,9.30403,9.30403,2.01899,55564.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.554,91.1667,812.075,9.30641,9.30641,2.01949,55561.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.564,91.1767,812.075,9.30882,9.30882,2.02,55557.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.574,91.1867,812.076,9.31123,9.31123,2.0205,55554.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.584,91.1967,812.076,9.31364,9.31364,2.021,55551.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.594,91.2067,812.077,9.31605,9.31605,2.02151,55547.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.604,91.2167,812.077,9.31856,9.31856,2.02202,55544.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.614,91.2267,812.078,9.32111,9.32111,2.0225,55541.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.624,91.2367,812.078,9.32366,9.32366,2.023,55537.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.634,91.2467,812.079,9.32621,9.32621,2.0235,55535,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.644,91.2567,812.079,9.32876,9.32876,2.02399,55532,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.654,91.2667,812.08,9.33129,9.33129,2.0245,55529.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.664,91.2767,812.08,9.33381,9.33381,2.025,55526.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.674,91.2867,812.081,9.33633,9.33633,2.0255,55523,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.684,91.2967,812.081,9.33885,9.33885,2.026,55520,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.694,91.3067,812.082,9.34137,9.34137,2.0265,55516.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.704,91.3167,812.082,9.34399,9.34399,2.02699,55513.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.714,91.3267,812.083,9.34666,9.34666,2.02748,55511.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.724,91.3367,812.083,9.34933,9.34933,2.02798,55508.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.734,91.3467,812.084,9.35199,9.35199,2.02849,55505.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.744,91.3567,812.084,9.35466,9.35466,2.02899,55502.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.754,91.3667,812.085,9.3573,9.3573,2.0295,55499.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.764,91.3767,812.085,9.35995,9.35995,2.03,55496.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.774,91.3867,812.086,9.36259,9.36259,2.03051,55493.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.784,91.3967,812.086,9.36523,9.36523,2.03101,55490.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.794,91.4067,812.087,9.36787,9.36787,2.03152,55487.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.804,91.4167,812.087,9.37058,9.37058,2.03201,55484.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.814,91.4267,812.088,9.37331,9.37331,2.03251,55481.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.824,91.4367,812.088,9.37604,9.37604,2.03302,55478.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.834,91.4467,812.089,9.37877,9.37877,2.03353,55475.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.844,91.4567,812.089,9.3815,9.3815,2.034,55471.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.854,91.4667,812.09,9.38421,9.38421,2.03449,55468.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.864,91.4767,812.09,9.38691,9.38691,2.03499,55464.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.874,91.4867,812.091,9.38962,9.38962,2.03548,55461.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.884,91.4967,812.091,9.39232,9.39232,2.03597,55458,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.894,91.5067,812.092,9.39503,9.39503,2.03647,55454.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.904,91.5167,812.092,9.39777,9.39777,2.03697,55451,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.914,91.5267,812.093,9.40052,9.40052,2.03747,55447.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.924,91.5367,812.093,9.40327,9.40327,2.03797,55444.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.934,91.5467,812.094,9.40602,9.40602,2.03848,55441.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.944,91.5567,812.094,9.40877,9.40877,2.03899,55438.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.954,91.5667,812.095,9.41164,9.41164,2.03949,55435.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.964,91.5767,812.095,9.41457,9.41457,2.04,55432.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.974,91.5867,812.096,9.41749,9.41749,2.04053,55430,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.984,91.5967,812.096,9.42041,9.42041,2.04101,55427,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
111.994,91.6067,812.097,9.42334,9.42334,2.04151,55424.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.004,91.6167,812.097,9.42638,9.42638,2.042,55421.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.014,91.6267,812.098,9.42948,9.42948,2.0425,55417.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.024,91.6367,812.098,9.43258,9.43258,2.04299,55414.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.034,91.6467,812.099,9.43568,9.43568,2.0435,55411.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.044,91.6567,812.099,9.43878,9.43878,2.04399,55407.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.047,91.6597,812.1,9.4397,9.4397,2.04413,55406.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.054,91.6667,812.1,9.44186,9.44186,2.04448,55404.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.064,91.6767,812.1,9.44493,9.44493,2.04498,55400.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.074,91.6867,812.101,9.448,9.448,2.04548,55397.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.084,91.6967,812.101,9.45107,9.45107,2.04597,55394,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.094,91.7067,812.102,9.45415,9.45415,2.04645,55390.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.097,91.7099,812.102,9.45511,9.45511,2.04661,55389.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.104,91.7167,812.102,9.45729,9.45729,2.04695,55387.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.114,91.7267,812.103,9.46047,9.46047,2.04746,55384,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.124,91.7367,812.103,9.46365,9.46365,2.04796,55380.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.134,91.7467,812.104,9.46683,9.46683,2.04845,55377.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.144,91.7567,812.104,9.47001,9.47001,2.04895,55374,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.147,91.7599,812.104,9.47102,9.47102,2.04911,55372.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.154,91.7667,812.105,9.4732,9.4732,2.04944,55370.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.164,91.7767,812.105,9.4764,9.4764,2.04994,55367.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.174,91.7867,812.106,9.47959,9.47959,2.05045,55363.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.184,91.7967,812.106,9.48279,9.48279,2.05094,55360.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.194,91.8067,812.107,9.48598,9.48598,2.05144,55356.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.197,91.8099,812.107,9.487,9.487,2.0516,55355.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.204,91.8167,812.107,9.48933,9.48933,2.05194,55353.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.214,91.8267,812.108,9.49275,9.49275,2.05244,55349.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.224,91.8367,812.108,9.49617,9.49617,2.05295,55346.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.234,91.8467,812.109,9.49959,9.49959,2.05345,55343.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.244,91.8567,812.109,9.50301,9.50301,2.05397,55340.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.254,91.8667,812.11,9.50637,9.50637,2.05446,55337.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.264,91.8767,812.11,9.5097,9.5097,2.05498,55334.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.274,91.8867,812.111,9.51304,9.51304,2.0555,55330.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.284,91.8967,812.111,9.51638,9.51638,2.05598,55327.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.294,91.9067,812.112,9.51971,9.51971,2.05647,55324.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.297,91.9097,812.112,9.52072,9.52072,2.05662,55323.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.304,91.9167,812.112,9.52302,9.52302,2.05697,55321.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.314,91.9267,812.113,9.52631,9.52631,2.05745,55317.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.324,91.9367,812.113,9.5296,9.5296,2.05795,55314.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.334,91.9467,812.114,9.53288,9.53288,2.05844,55311,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.344,91.9567,812.114,9.53617,9.53617,2.05894,55307.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.347,91.9598,812.114,9.53717,9.53717,2.05909,55306.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.354,91.9667,812.115,9.53962,9.53962,2.05944,55304.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.364,91.9767,812.115,9.54315,9.54315,2.05994,55300.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.374,91.9867,812.116,9.54667,9.54667,2.06044,55297.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.384,91.9967,812.116,9.55019,9.55019,2.06094,55294.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.394,92.0067,812.117,9.55371,9.55371,2.06144,55290.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.404,92.0167,812.117,9.55729,9.55729,2.06194,55287.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.414,92.0267,812.118,9.56089,9.56089,2.06246,55284.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.424,92.0367,812.118,9.5645,9.5645,2.06297,55281.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.434,92.0467,812.119,9.5681,9.5681,2.06346,55277.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.444,92.0567,812.119,9.5717,9.5717,2.06395,55274.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.454,92.0667,812.12,9.57533,9.57533,2.06445,55271.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.464,92.0767,812.12,9.57896,9.57896,2.06497,55268,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.474,92.0867,812.121,9.58259,9.58259,2.06546,55264.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.484,92.0967,812.121,9.58622,9.58622,2.06595,55261.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.494,92.1067,812.122,9.58985,9.58985,2.06646,55257.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.497,92.1098,812.122,9.59096,9.59096,2.06661,55256.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.504,92.1167,812.122,9.59341,9.59341,2.06696,55254.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.514,92.1267,812.123,9.59693,9.59693,2.06746,55250.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.524,92.1367,812.123,9.60046,9.60046,2.06794,55247.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.534,92.1467,812.124,9.60399,9.60399,2.06844,55244,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.544,92.1567,812.124,9.60751,9.60751,2.06894,55240.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.547,92.1598,812.124,9.60859,9.60859,2.06909,55239.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.554,92.1667,812.125,9.61115,9.61115,2.06943,55237.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.564,92.1767,812.125,9.61483,9.61483,2.06994,55234.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.574,92.1867,812.126,9.61851,9.61851,2.07045,55230.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.584,92.1967,812.126,9.62219,9.62219,2.07095,55227.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.594,92.2067,812.127,9.62587,9.62587,2.07145,55224.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.604,92.2167,812.127,9.62971,9.62971,2.07195,55221.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.614,92.2267,812.128,9.63362,9.63362,2.07246,55218.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.624,92.2367,812.128,9.63753,9.63753,2.07295,55215.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.634,92.2467,812.129,9.64143,9.64143,2.07347,55212.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.644,92.2567,812.129,9.64534,9.64534,2.07398,55209.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.654,92.2667,812.13,9.649,9.649,2.07448,55206.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.664,92.2767,812.13,9.65255,9.65255,2.07499,55203.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.674,92.2867,812.131,9.6561,9.6561,2.07549,55200.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.684,92.2967,812.131,9.65965,9.65965,2.07599,55197.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.694,92.3067,812.132,9.6632,9.6632,2.07649,55193.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.697,92.3098,812.132,9.66428,9.66428,2.07665,55192.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.704,92.3167,812.132,9.6667,9.6667,2.077,55190.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.714,92.3267,812.133,9.67018,9.67018,2.07751,55187.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.724,92.3367,812.133,9.67366,9.67366,2.07802,55183.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.734,92.3467,812.134,9.67714,9.67714,2.07851,55179.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.744,92.3567,812.134,9.68062,9.68062,2.07899,55176.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.747,92.3598,812.135,9.68168,9.68168,2.07915,55175.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.754,92.3667,812.135,9.68416,9.68416,2.07949,55172.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.764,92.3767,812.135,9.68774,9.68774,2.07997,55169,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.774,92.3867,812.136,9.69131,9.69131,2.08046,55165,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.784,92.3967,812.136,9.69488,9.69488,2.08096,55161.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.794,92.4067,812.137,9.69845,9.69845,2.08146,55157.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.797,92.4098,812.137,9.69954,9.69954,2.08161,55156.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.804,92.4167,812.137,9.70199,9.70199,2.08197,55153.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.814,92.4267,812.138,9.70552,9.70552,2.08246,55149.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.824,92.4367,812.138,9.70905,9.70905,2.08296,55146.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.834,92.4467,812.139,9.71257,9.71257,2.08345,55143.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.844,92.4567,812.139,9.7161,9.7161,2.08397,55139.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.847,92.4598,812.139,9.71718,9.71718,2.08412,55138.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.854,92.4667,812.14,9.71963,9.71963,2.08447,55136.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.864,92.4767,812.14,9.72316,9.72316,2.08498,55133,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.874,92.4867,812.141,9.72669,9.72669,2.0855,55129.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.884,92.4967,812.141,9.73022,9.73022,2.086,55126.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.894,92.5067,812.142,9.73375,9.73375,2.0865,55123.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.904,92.5167,812.142,9.737,9.737,2.087,55120.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.914,92.5267,812.143,9.74013,9.74013,2.0875,55117,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.924,92.5367,812.143,9.74326,9.74326,2.08799,55113.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.934,92.5467,812.144,9.74638,9.74638,2.08851,55110.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.944,92.5567,812.144,9.74951,9.74951,2.08901,55107,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.947,92.5598,812.145,9.75048,9.75048,2.08916,55105.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.954,92.5667,812.145,9.75292,9.75292,2.08951,55103.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.964,92.5767,812.145,9.75644,9.75644,2.09,55100,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.974,92.5867,812.146,9.75996,9.75996,2.0905,55096.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.984,92.5967,812.146,9.76349,9.76349,2.09099,55093.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.994,92.6067,812.147,9.76701,9.76701,2.09149,55089.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
112.997,92.6098,812.147,9.7681,9.7681,2.09165,55088.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.004,92.6167,812.147,9.7704,9.7704,2.092,55086.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.014,92.6267,812.148,9.77372,9.77372,2.0925,55082.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.024,92.6367,812.148,9.77704,9.77704,2.093,55079.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.034,92.6467,812.149,9.78036,9.78036,2.0935,55075.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.044,92.6567,812.149,9.78369,9.78369,2.09399,55072.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.047,92.6598,812.15,9.78472,9.78472,2.09415,55071.2,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.054,92.6667,812.15,9.7869,9.7869,2.09448,55068.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.064,92.6767,812.15,9.79005,9.79005,2.09497,55065.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.074,92.6867,812.151,9.79321,9.79321,2.09547,55062.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.084,92.6967,812.151,9.79637,9.79637,2.09598,55058.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.094,92.7067,812.152,9.79953,9.79953,2.09649,55055.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.097,92.7099,812.152,9.80053,9.80053,2.09665,55054.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.104,92.7167,812.152,9.80259,9.80259,2.097,55051.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.114,92.7267,812.153,9.8056,9.8056,2.09751,55048.6,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.124,92.7367,812.153,9.80862,9.80862,2.09801,55045.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.134,92.7467,812.154,9.81163,9.81163,2.09851,55042.3,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.144,92.7567,812.154,9.81464,9.81464,2.09902,55039.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.147,92.7599,812.155,9.81561,9.81561,2.09918,55038.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.154,92.7667,812.155,9.81754,9.81754,2.09952,55035.9,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.164,92.7767,812.155,9.82037,9.82037,2.10002,55032.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.174,92.7867,812.156,9.82321,9.82321,2.10052,55029.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.184,92.7967,812.156,9.82604,9.82604,2.10101,55026.1,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.194,92.8067,812.157,9.82888,9.82888,2.1015,55022.8,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.197,92.81,812.157,9.82979,9.82979,2.10166,55021.7,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.204,92.8167,812.157,9.83165,9.83165,2.10199,55019.4,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.214,92.8267,812.158,9.8344,9.8344,2.10248,55016,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
113.224,92.8367,812.158,9.83715,9.83715,2.10298,55012.5,"PA_0,1_I_1",,78.9068,,77.2657,1.13857,1.16503,1,PA
