Sample name,Material Thickness (mm),Material,Time(s),Deformation(mm),Deflection at standard load (mm),Crosshead displacement (mm),Force applied (N),Bending module speed,Bending module,Bending strength,Deformation at bending strength
"""PA_0,1_I_2""",1,PA,105.063,8.76942,8.76942,8.76942,135.323,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.133,8.78106,8.78106,8.78106,135.29,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.203,8.79269,8.79269,8.79269,135.548,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.263,8.80273,8.80273,8.80273,135.877,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.333,8.81438,8.81438,8.81438,136.015,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.393,8.82444,8.82444,8.82444,135.823,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.453,8.83444,8.83444,8.83444,135.807,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.523,8.84606,8.84606,8.84606,135.996,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.593,8.85769,8.85769,8.85769,136.112,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.653,8.86772,8.86772,8.86772,136.204,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.723,8.87936,8.87936,8.87936,136.159,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.783,8.88944,8.88944,8.88944,136.057,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.853,8.90111,8.90111,8.90111,136.133,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.923,8.91273,8.91273,8.91273,136.569,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,105.993,8.92435,8.92435,8.92435,136.839,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.053,8.93438,8.93438,8.93438,136.971,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.123,8.94603,8.94603,8.94603,137.102,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.183,8.95609,8.95609,8.95609,136.957,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.243,8.96611,8.96611,8.96611,137.284,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.313,8.97769,8.97769,8.97769,137.392,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.373,8.98771,8.98771,8.98771,137.249,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.443,8.99936,8.99936,8.99936,136.963,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.503,9.00936,9.00936,9.00936,137.125,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.563,9.01942,9.01942,9.01942,137.219,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.633,9.03109,9.03109,9.03109,137.416,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.703,9.04273,9.04273,9.04273,137.323,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.773,9.05437,9.05437,9.05437,137.21,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.843,9.06604,9.06604,9.06604,137.391,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.913,9.07768,9.07768,9.07768,137.617,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,106.973,9.08774,9.08774,9.08774,137.845,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.033,9.09775,9.09775,9.09775,137.821,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.093,9.10776,9.10776,9.10776,137.76,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.163,9.11936,9.11936,9.11936,137.477,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.233,9.13102,9.13102,9.13102,137.597,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.293,9.14104,9.14104,9.14104,137.668,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.353,9.15107,9.15107,9.15107,137.848,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.413,9.16109,9.16109,9.16109,138.046,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.473,9.1711,9.1711,9.1711,138.227,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.543,9.18274,9.18274,9.18274,138.31,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.613,9.19434,9.19434,9.19434,138.491,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.673,9.20439,9.20439,9.20439,138.404,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.743,9.21604,9.21604,9.21604,138.251,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.803,9.22612,9.22612,9.22612,138.143,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.873,9.23778,9.23778,9.23778,138.421,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,107.943,9.2494,9.2494,9.2494,138.576,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.013,9.26102,9.26102,9.26102,138.762,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.073,9.27106,9.27106,9.27106,138.802,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.143,9.2827,9.2827,9.2827,138.883,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.203,9.29277,9.29277,9.29277,139.049,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.263,9.30278,9.30278,9.30278,139.059,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.333,9.31438,9.31438,9.31438,139.341,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.393,9.32438,9.32438,9.32438,139.463,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.463,9.33603,9.33603,9.33603,139.772,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.533,9.34769,9.34769,9.34769,139.556,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.593,9.35775,9.35775,9.35775,139.65,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.653,9.36777,9.36777,9.36777,139.783,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.723,9.37938,9.37938,9.37938,139.72,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.793,9.39105,9.39105,9.39105,139.603,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.863,9.40269,9.40269,9.40269,139.47,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.923,9.41269,9.41269,9.41269,139.585,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,108.983,9.42276,9.42276,9.42276,139.826,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.053,9.43441,9.43441,9.43441,139.911,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.113,9.44442,9.44442,9.44442,140.065,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.183,9.45603,9.45603,9.45603,140.099,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.253,9.46769,9.46769,9.46769,140.33,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.313,9.4777,9.4777,9.4777,140.159,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.373,9.48773,9.48773,9.48773,140.574,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.433,9.49775,9.49775,9.49775,140.326,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.493,9.50776,9.50776,9.50776,140.096,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.563,9.51939,9.51939,9.51939,140.544,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.633,9.531,9.531,9.531,140.209,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.693,9.54106,9.54106,9.54106,140.375,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.763,9.55271,9.55271,9.55271,140.46,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.823,9.56278,9.56278,9.56278,140.64,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.893,9.57443,9.57443,9.57443,140.674,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,109.963,9.58607,9.58607,9.58607,140.673,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.033,9.59767,9.59767,9.59767,140.697,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.093,9.60772,9.60772,9.60772,140.767,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.163,9.61937,9.61937,9.61937,140.288,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.223,9.62945,9.62945,9.62945,140.66,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.293,9.64109,9.64109,9.64109,141.189,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.363,9.65271,9.65271,9.65271,141.194,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.423,9.66271,9.66271,9.66271,140.954,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.493,9.67438,9.67438,9.67438,141.187,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.563,9.68604,9.68604,9.68604,141.372,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.623,9.69611,9.69611,9.69611,141.205,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.693,9.70777,9.70777,9.70777,141.037,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.763,9.71939,9.71939,9.71939,140.77,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.833,9.73101,9.73101,9.73101,141.286,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.893,9.74106,9.74106,9.74106,141.491,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,110.963,9.75269,9.75269,9.75269,141.319,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.023,9.76277,9.76277,9.76277,141.383,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.083,9.77279,9.77279,9.77279,141.409,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.153,9.78437,9.78437,9.78437,141.491,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.213,9.79438,9.79438,9.79438,141.683,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.283,9.80603,9.80603,9.80603,141.609,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.353,9.8177,9.8177,9.8177,141.571,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.413,9.82775,9.82775,9.82775,141.495,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.473,9.83776,9.83776,9.83776,141.557,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.543,9.8494,9.8494,9.8494,141.334,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.613,9.86103,9.86103,9.86103,141.548,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.683,9.87268,9.87268,9.87268,141.693,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.743,9.88269,9.88269,9.88269,141.948,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.803,9.89273,9.89273,9.89273,142.288,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.863,9.90276,9.90276,9.90276,142.047,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.923,9.91278,9.91278,9.91278,141.689,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,111.993,9.92436,9.92436,9.92436,141.633,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.063,9.93601,9.93601,9.93601,142.004,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.123,9.94605,9.94605,9.94605,141.991,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.193,9.95774,9.95774,9.95774,141.752,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.253,9.96776,9.96776,9.96776,141.795,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.323,9.97943,9.97943,9.97943,142.067,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.393,9.99105,9.99105,9.99105,142.094,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.463,10.0027,10.0027,10.0027,142.537,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.523,10.0127,10.0127,10.0127,142.569,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.593,10.0244,10.0244,10.0244,142.718,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.653,10.0344,10.0344,10.0344,142.939,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.723,10.0461,10.0461,10.0461,142.609,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.793,10.0577,10.0577,10.0577,142.86,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.863,10.0694,10.0694,10.0694,142.962,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.923,10.0794,10.0794,10.0794,143.129,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,112.993,10.0911,10.0911,10.0911,142.95,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.053,10.1011,10.1011,10.1011,143.048,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.123,10.1128,10.1128,10.1128,143.035,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.193,10.1244,10.1244,10.1244,142.897,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.263,10.136,10.136,10.136,142.791,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.323,10.1461,10.1461,10.1461,143.319,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.393,10.1577,10.1577,10.1577,143.548,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.453,10.1678,10.1678,10.1678,143.683,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.523,10.1794,10.1794,10.1794,143.944,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.593,10.1911,10.1911,10.1911,144.202,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.663,10.2027,10.2027,10.2027,143.858,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.723,10.2127,10.2127,10.2127,144.115,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.793,10.2244,10.2244,10.2244,143.895,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.853,10.2345,10.2345,10.2345,143.937,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.923,10.2461,10.2461,10.2461,144.157,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,113.993,10.2577,10.2577,10.2577,143.615,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.063,10.2693,10.2693,10.2693,143.547,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.123,10.2794,10.2794,10.2794,143.938,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.193,10.291,10.291,10.291,144.043,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.253,10.3011,10.3011,10.3011,144.187,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.313,10.3111,10.3111,10.3111,144.124,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.383,10.3227,10.3227,10.3227,144.182,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.443,10.3327,10.3327,10.3327,144.338,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.513,10.3444,10.3444,10.3444,144.363,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.583,10.356,10.356,10.356,144.151,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.643,10.3661,10.3661,10.3661,144.401,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.703,10.3761,10.3761,10.3761,144.95,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.773,10.3877,10.3877,10.3877,144.81,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.843,10.3994,10.3994,10.3994,144.318,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.913,10.411,10.411,10.411,144.131,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,114.983,10.4227,10.4227,10.4227,144.247,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.043,10.4327,10.4327,10.4327,144.77,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.103,10.4428,10.4428,10.4428,144.56,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.173,10.4544,10.4544,10.4544,144.592,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.243,10.466,10.466,10.466,145.052,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.313,10.4777,10.4777,10.4777,144.79,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.383,10.4894,10.4894,10.4894,144.796,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.443,10.4994,10.4994,10.4994,144.702,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.503,10.5094,10.5094,10.5094,144.665,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.563,10.5194,10.5194,10.5194,144.758,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.633,10.531,10.531,10.531,144.604,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.703,10.5427,10.5427,10.5427,144.577,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.763,10.5527,10.5527,10.5527,144.575,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.823,10.5627,10.5627,10.5627,144.82,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.883,10.5728,10.5728,10.5728,145.096,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,115.943,10.5828,10.5828,10.5828,144.732,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.013,10.5944,10.5944,10.5944,144.751,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.083,10.606,10.606,10.606,145.119,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.143,10.6161,10.6161,10.6161,144.925,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.213,10.6277,10.6277,10.6277,144.814,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.273,10.6378,10.6378,10.6378,145.021,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.333,10.6478,10.6478,10.6478,144.948,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.403,10.6594,10.6594,10.6594,145.047,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.473,10.671,10.671,10.671,145.199,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.533,10.681,10.681,10.681,145.037,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.603,10.6927,10.6927,10.6927,145.421,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.663,10.7028,10.7028,10.7028,145.537,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.723,10.7128,10.7128,10.7128,145.527,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.793,10.7244,10.7244,10.7244,145.423,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.853,10.7344,10.7344,10.7344,145.62,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.923,10.746,10.746,10.746,145.343,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,116.993,10.7577,10.7577,10.7577,145.493,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.053,10.7677,10.7677,10.7677,145.479,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.113,10.7778,10.7778,10.7778,145.72,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.173,10.7878,10.7878,10.7878,145.298,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.243,10.7994,10.7994,10.7994,145.61,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.313,10.811,10.811,10.811,145.607,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.373,10.821,10.821,10.821,145.498,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.433,10.8311,10.8311,10.8311,145.147,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.493,10.8411,10.8411,10.8411,145.41,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.563,10.8528,10.8528,10.8528,145.549,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.633,10.8644,10.8644,10.8644,145.71,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.703,10.876,10.876,10.876,145.644,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.763,10.886,10.886,10.886,145.668,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.833,10.8977,10.8977,10.8977,145.761,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.893,10.9078,10.9078,10.9078,145.652,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,117.963,10.9194,10.9194,10.9194,145.346,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.033,10.9311,10.9311,10.9311,145.677,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.103,10.9427,10.9427,10.9427,145.889,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.163,10.9527,10.9527,10.9527,145.704,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.233,10.9644,10.9644,10.9644,146.066,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.293,10.9744,10.9744,10.9744,145.764,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.363,10.9861,10.9861,10.9861,145.743,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.433,10.9977,10.9977,10.9977,146.066,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.503,11.0094,11.0094,11.0094,146.114,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.563,11.0194,11.0194,11.0194,146.114,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.633,11.031,11.031,11.031,145.938,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.693,11.0411,11.0411,11.0411,145.97,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.753,11.0511,11.0511,11.0511,146.326,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.823,11.0627,11.0627,11.0627,145.858,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.893,11.0743,11.0743,11.0743,146.065,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,118.953,11.0844,11.0844,11.0844,146.156,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.023,11.096,11.096,11.096,146.209,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.083,11.1061,11.1061,11.1061,145.895,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.143,11.1161,11.1161,11.1161,146.635,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.213,11.1277,11.1277,11.1277,146.471,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.273,11.1377,11.1377,11.1377,146.217,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.343,11.1494,11.1494,11.1494,146.567,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.403,11.1594,11.1594,11.1594,146.563,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.463,11.1694,11.1694,11.1694,146.64,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.533,11.1811,11.1811,11.1811,146.3,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.593,11.1911,11.1911,11.1911,146.44,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.663,11.2027,11.2027,11.2027,146.304,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.733,11.2143,11.2143,11.2143,146.596,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.793,11.2244,11.2244,11.2244,146.756,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.853,11.2344,11.2344,11.2344,146.939,2.0,1441.88,87.1449,7.32024
"""PA_0,1_I_2""",1,PA,119.913,11.2444,11.2444,11.2444,146.718,2.0,1441.88,87.1449,7.32024
